date,product,price,quantity
2015-02-09 20:48:55,optima-rtc42,185.9,1
2015-02-09 21:11:34,optima-yts2.7j,170.9,1
2015-02-10 02:57:34,optima-yts2.7j,170.9,1
2015-02-10 19:18:31,optima-btdc55,269.9,1
2015-02-10 22:41:55,optima-rts21,189.0,1
2015-02-11 11:33:01,optima-rtc42,185.9,1
2015-02-11 13:48:39,optima-yts55,256.9,1
2015-02-11 14:40:12,optima-rtc42,185.9,1
2015-02-11 20:34:02,optima-rtc42,185.9,1
2015-02-12 10:21:06,optima-rtc42,185.90,1
2015-02-12 13:29:15,optima-rtr42,188.9,1
2015-02-12 14:48:14,optima-rtc42,176.60,1
2015-02-12 15:40:43,optima-yts2.7j,170.9,1
2015-02-12 19:07:15,optima-rts37,169.9,1
2015-02-12 21:41:12,optima-rtr42,188.9,1
2015-02-13 12:04:01,optima-rts42,190.9,1
2015-02-13 12:24:26,optima-rtc42,185.9,1
2015-02-13 12:51:55,optima-yts2.7,170.9,1
2015-02-13 16:38:57,optima-yts2.7j,170.9,1
2015-02-15 15:32:51,optima-yts55,256.9,1
2015-02-16 13:52:33,optima-rtc42,185.9,1
2015-02-16 19:05:45,optima-rtc42,185.9,1
2015-02-17 10:16:19,optima-yts55,256.9,1
2015-02-17 13:29:54,optima-rtc42,185.9,1
2015-02-18 10:24:27,optima-rtc42,185.9,1
2015-02-18 12:24:09,optima-rtc42,185.9,1
2015-02-18 13:53:09,optima-rtc42,185.90,1
2015-02-18 15:24:39,optima-yts2.7j,170.9,1
2015-02-18 16:15:14,optima-rtc42,185.9,1
2015-02-19 10:17:13,optima-rtf42,195.9,1
2015-02-21 16:54:35,optima-rtc42,185.9,1
2015-02-22 22:04:22,optima-rtr42,188.9,1
2015-02-23 10:49:57,optima-yts55,256.9,1
2015-02-24 11:20:37,optima-rtc42,185.9,1
2015-02-27 19:11:17,optima-rtc42,185.9,1
2015-02-28 10:16:44,optima-yts55,205,1
2015-02-28 17:29:06,optima-rtc42,185.9,1
2015-02-28 19:33:42,optima-yts55,256.9,1
2015-02-28 22:37:11,optima-rts21,174.9,1
2015-03-01 20:44:44,optima-ytu42,216.9,1
2015-03-02 10:44:53,optima-ytu42,216.9,1
2015-03-02 11:02:09,optima-rtc42,185.90,1
2015-03-02 12:16:32,optima-rtc42,185.9,1
2015-03-02 18:40:33,optima-rtc42,185.9,1
2015-03-02 22:16:24,optima-btdc55,269.9,2
2015-03-03 09:34:09,optima-btdc55,269.9,1
2015-03-03 15:49:42,optima-rtc42,185.9,1
2015-03-03 16:06:39,optima-btsli42,195.9,1
2015-03-03 20:13:48,optima-rtc42,185.9,1
2015-03-04 12:52:22,optima-yts55,256.9,1
2015-03-04 23:17:56,optima-rtr42,188.9,1
2015-03-06 16:26:40,optima-yts55,256.9,1
2015-03-07 09:47:50,optima-rtc42,185.9,1
2015-03-07 11:59:52,optima-rtc42,185.9,1
2015-03-07 17:38:00,optima-rtr37,169.9,1
2015-03-08 19:25:47,optima-rts42,190.9,1
2015-03-08 20:24:37,optima-yts55,256.9,1
2015-03-08 22:21:48,optima-rtc42,185.9,1
2015-03-10 11:22:40,optima-rtc42,185.9,1
2015-03-11 14:59:05,optima-yts42,211.9,1
2015-03-11 15:48:34,optima-yts55,256.9,1
2015-03-11 16:13:29,optima-rts21,174.9,1
2015-03-11 16:20:28,optima-rtr42,188.9,1
2015-03-12 20:54:39,optima-rtr42,188.9,1
2015-03-14 13:19:19,optima-btdc55,269.9,3
2015-03-14 15:07:36,optima-yts42,211.9,1
2015-03-14 23:37:05,optima-btdc50,252.9,1
2015-03-15 12:30:00,optima-rtc42,185.9,1
2015-03-15 12:56:13,optima-yts55,256.9,1
2015-03-15 20:38:18,optima-yts42,211.9,2
2015-03-16 10:33:37,optima-yts55,256.9,1
2015-03-16 16:56:00,optima-rts42,190.9,1
2015-03-16 17:12:39,optima-btsli42,195.9,2
2015-03-16 17:12:39,optima-btdc42,236.9,2
2015-03-16 22:49:41,optima-yts55,256.9,1
2015-03-17 20:51:29,optima-rtc42,185.9,1
2015-03-18 19:30:21,optima-rtc42,185.9,1
2015-03-20 15:38:54,optima-rtc42,185.9,1
2015-03-22 22:52:41,optima-rtc42,185.9,1
2015-03-23 12:22:51,optima-rtc42,185.9,1
2015-03-23 20:59:50,optima-btdc42,236.9,1
2015-03-24 09:05:28,optima-rtc42,185.9,1
2015-03-24 13:50:18,optima-rtc42,185.9,1
2015-03-24 18:39:14,optima-yts55,259.9,1
2015-03-26 15:18:50,optima-rtr42,188.9,1
2015-03-26 15:32:44,optima-rtc42,185.9,1
2015-03-27 10:56:48,optima-rtc42,185.9,1
2015-03-28 11:02:09,optima-rtc42,185.9,1
2015-03-28 16:46:44,optima-rtc42,185.9,1
2015-03-30 10:58:12,optima-rtc42,185.9,1
2015-03-30 13:31:57,optima-yts42,211.9,1
2015-03-30 14:38:59,optima-yts55,259.9,1
2015-04-02 09:37:36,optima-yts42,211.9,2
2015-04-02 13:38:43,optima-yts2.7j,170.9,1
2015-04-03 09:05:53,optima-yts55,259.9,3
2015-04-04 18:07:59,optima-rts21,174.9,1
2015-04-07 15:31:14,optima-rtc42,185.9,1
2015-04-07 17:32:43,optima-yts55,259.9,1
2015-04-08 07:35:28,optima-rtc42,185.9,1
2015-04-08 09:17:34,optima-btdc55,269.9,1
2015-04-08 13:44:34,optima-rtr42,188.9,3
2015-04-08 16:02:46,optima-rtu42,195.9,1
2015-04-08 16:59:13,optima-rts42,190.9,1
2015-04-08 16:59:13,optima-rtr42,188.9,1
2015-04-08 17:58:41,optima-rts21,174.9,1
2015-04-09 08:03:53,optima-yts55,259.9,1
2015-04-11 00:12:16,optima-ytr50,254.9,1
2015-04-11 08:59:00,optima-rtc42,185.9,1
2015-04-12 21:22:18,optima-yts55,259.9,1
2015-04-12 21:47:41,optima-yts55,259.9,1
2015-04-13 21:10:48,optima-rtr42,188.9,1
2015-04-14 13:08:16,optima-rts21,174.9,1
2015-04-14 13:12:34,optima-rtr37,169.9,1
2015-04-14 14:56:39,optima-yts2.7j,170.9,1
2015-04-15 11:08:20,optima-yts55,259.9,2
2015-04-15 12:29:00,optima-btdc55,269.90,2
2015-04-15 16:34:58,optima-rtc42,185.9,1
2015-04-16 17:53:34,optima-btdc55,269.9,1
2015-04-17 13:16:34,optima-rtc42,185.9,1
2015-04-17 18:58:35,optima-yts55,259.9,2
2015-04-18 15:23:34,optima-rtc42,185.9,1
2015-04-20 10:02:03,optima-btdc55,269.9,3
2015-04-20 10:08:49,optima-btdc55,269.9,2
2015-04-20 22:27:25,optima-rts21,174.9,1
2015-04-21 15:11:37,optima-yts42,211.9,1
2015-04-21 16:17:10,optima-yts55,259.9,1
2015-04-21 21:22:10,optima-rtc42,185.9,1
2015-04-22 10:25:08,optima-rtr37,169.9,1
2015-04-22 14:43:12,optima-rtr37,169.9,1
2015-04-23 14:53:22,optima-yts55,259.9,1
2015-04-26 21:06:18,optima-rts42,190.9,1
2015-04-27 09:37:51,optima-rts37,169.9,1
2015-04-27 21:53:49,optima-rtc42,185.9,1
2015-04-27 21:53:55,optima-btdc55,269.9,2
2015-04-28 10:54:43,optima-rtc42,185.90,1
2015-04-28 11:18:53,optima-rtc42,185.9,1
2015-04-28 15:46:53,optima-btdc55,269.9,1
2015-04-28 18:08:25,optima-rtc42,185.9,1
2015-04-29 16:17:25,optima-rtc42,185.9,1
2015-05-02 23:13:14,optima-btdc42,236.9,1
2015-05-04 17:23:47,optima-rtc42,185.9,1
2015-05-05 08:01:45,optima-rtc42,189.9,1
2015-05-05 11:28:28,optima-yts2.7,170.9,1
2015-05-05 16:32:14,optima-btdc55,269.9,1
2015-05-05 19:01:17,optima-yts42,211.9,1
2015-05-07 10:52:55,optima-rtr42,188.90,1
2015-05-08 14:56:44,optima-yts2.7j,170.9,1
2015-05-08 17:17:02,optima-rtc42,185.9,1
2015-05-11 21:30:12,optima-rts21,174.9,1
2015-05-12 22:11:03,optima-rts42,190.9,2
2015-05-12 22:16:49,optima-rtc42,185.9,2
2015-05-12 22:34:26,optima-rtu42,195.9,2
2015-05-14 15:06:41,optima-rtc42,185.9,1
2015-05-14 15:22:56,optima-rtf42,195.90,1
2015-05-14 15:56:06,optima-rtf42,195.9,1
2015-05-14 18:36:20,optima-btdc55,269.0,1
2015-05-15 09:11:57,optima-rtc42,185.9,1
2015-05-15 11:22:35,optima-rtc42,185.9,1
2015-05-15 15:58:31,optima-rts21,174.9,1
2015-05-15 16:23:01,optima-rtf42,153.00,2
2015-05-16 11:42:59,optima-rtc42,185.9,1
2015-05-17 15:49:08,optima-yts2.7j,170.9,1
2015-05-19 10:14:29,optima-yts55,259.9,2
2015-05-19 12:39:19,optima-rtr42,188.9,2
2015-05-19 13:01:46,optima-rts21,174.9,1
2015-05-19 15:58:13,optima-rtc42,185.9,1
2015-05-20 13:37:14,optima-rtc42,185.9,1
2015-05-20 14:20:46,optima-btdc55,269.9,1
2015-05-21 18:40:21,optima-rtr42,188.9,2
2015-05-24 12:10:13,optima-rts42,190.9,1
2015-05-24 21:48:38,optima-btdc55,269.9,1
2015-05-25 12:13:37,optima-ytr50,254.90,1
2015-05-25 14:57:19,optima-rtc42,185.90,2
2015-05-25 22:48:40,optima-btdc55,269.9,1
2015-05-26 21:27:51,optima-yts55,259.9,2
2015-05-27 15:04:15,optima-rtc42,185.90,1
2015-05-27 18:41:38,optima-yts55,259.90,1
2015-05-27 20:24:49,optima-btdc55,269.9,2
2015-05-28 10:58:21,optima-yts55,259.9,1
2015-05-28 16:46:38,optima-rtu42,139.43,1
2015-05-29 17:32:30,optima-yts55,259.9,1
2015-06-02 15:00:22,optima-yts42,211.9,3
2015-06-02 20:56:04,optima-rtr42,188.9,1
2015-06-02 21:08:39,optima-rtr42,188.9,1
2015-06-03 12:48:28,optima-rtc42,185.90,1
2015-06-03 13:15:43,optima-rts42,190.9,4
2015-06-03 15:37:57,optima-rtc42,185.9,1
2015-06-03 20:55:03,optima-btsli42,195.9,1
2015-06-04 00:59:45,optima-rts21,174.9,1
2015-06-04 14:13:13,optima-yts55,246.90,1
2015-06-04 16:15:56,optima-btdc55,269.9,1
2015-06-04 16:23:33,optima-yts55,259.9,1
2015-06-04 16:33:53,optima-yts55,246.90,1
2015-06-05 09:38:41,optima-rtf42,195.9,1
2015-06-05 09:44:42,optima-rtc42,185.9,1
2015-06-05 11:55:11,optima-yts2.7j,170.9,1
2015-06-05 15:35:25,optima-rtc42,185.9,1
2015-06-08 09:45:18,optima-rtr37,169.9,1
2015-06-09 16:19:51,optima-yts55,259.9,1
2015-06-09 19:22:19,optima-ytr3.7,204.9,1
2015-06-10 12:43:14,optima-yts42,211.9,1
2015-06-11 15:43:56,optima-rts21,174.9,1
2015-06-11 18:47:40,optima-yts55,259.9,1
2015-06-12 16:26:52,optima-yts55,269.0,1
2015-06-13 17:52:47,optima-rtc42,185.9,1
2015-06-15 15:57:09,optima-btdc50,252.9,1
2015-06-15 22:01:21,optima-rtc42,185.9,1
2015-06-16 15:14:26,optima-yts42,211.9,1
2015-06-17 09:45:30,optima-yts55,259.9,1
2015-06-17 14:13:59,optima-yts55,259.9,1
2015-06-17 18:39:40,optima-rtc42,185.9,1
2015-06-17 19:38:50,optima-rts21,174.9,1
2015-06-21 14:42:52,optima-rts42,190.9,1
2015-06-22 17:46:35,optima-yts55,259.9,1
2015-06-24 09:08:22,optima-rtc42,185.9,1
2015-06-24 16:05:43,optima-yts55,259.9,1
2015-06-25 18:55:41,optima-rts21,174.9,1
2015-06-29 08:33:45,optima-rts37,169.9,1
2015-06-29 17:15:21,optima-yts55,259.9,1
2015-06-29 18:22:21,optima-rtc42,185.9,1
2015-06-30 13:50:38,optima-yts55,259.9,1
2015-06-30 16:29:03,optima-btdc55,269.9,3
2015-06-30 17:49:23,optima-btdc42,225.00,7
2015-07-01 10:47:36,optima-ytu42,216.9,2
2015-07-01 11:21:58,optima-rtc42,179.0,2
2015-07-01 12:02:52,optima-yts2.7j,170.9,1
2015-07-01 13:19:20,optima-ytu42,216.9,1
2015-07-01 17:24:13,optima-yts55,259.9,1
2015-07-01 17:33:14,optima-btdc55,269.9,1
2015-07-01 17:33:14,optima-btsli42,195.9,1
2015-07-02 17:35:21,optima-rts42,190.9,1
2015-07-03 13:29:08,optima-rts21,174.9,1
2015-07-04 20:21:16,optima-rts42,190.9,1
2015-07-07 11:38:26,optima-rtr42,188.9,2
2015-07-07 17:54:47,optima-btsli42,195.9,1
2015-07-09 11:38:03,optima-rtc42,185.9,1
2015-07-09 17:10:45,optima-btdc50,252.9,1
2015-07-09 20:46:18,optima-yts55,259.9,1
2015-07-09 23:40:00,optima-yts42,211.9,1
2015-07-10 14:52:03,optima-btdc55,269.0,1
2015-07-10 20:18:46,optima-btdc55,269.9,1
2015-07-13 16:24:06,optima-yts55,259.90,1
2015-07-13 16:50:18,optima-rtc42,185.9,1
2015-07-14 10:59:57,optima-yts55,259.9,1
2015-07-14 19:03:30,optima-btdc55,269.9,1
2015-07-15 13:27:04,optima-rtc42,185.9,1
2015-07-17 11:07:00,optima-rts21,174.9,1
2015-07-17 11:07:00,optima-rtc42,185.9,1
2015-07-17 11:46:56,optima-btsli42,195.9,1
2015-07-18 20:36:42,optima-btdc55,269.9,2
2015-07-20 22:04:42,optima-yts55,259.9,1
2015-07-21 11:01:56,optima-rtr42,188.9,1
2015-07-22 08:34:56,optima-rtu42,195.9,1
2015-07-22 13:07:28,optima-ytr50,254.9,1
2015-07-23 08:30:37,optima-btdc50,252.9,1
2015-07-23 09:19:26,optima-rtr42,188.9,1
2015-07-23 09:22:30,optima-rtr42,188.9,1
2015-07-23 16:54:12,optima-btdc55,269.9,2
2015-07-24 15:41:47,optima-ytu42,216.9,1
2015-07-24 16:07:55,optima-rtc42,185.9,1
2015-07-24 22:28:26,optima-rtf42,195.9,1
2015-07-25 12:55:07,optima-rtc42,185.9,2
2015-07-25 12:56:27,optima-rtc42,185.9,2
2015-07-27 16:21:58,optima-yts55,259.9,1
2015-07-27 18:53:09,optima-rtc42,185.9,1
2015-07-27 19:27:48,optima-rtc42,185.9,1
2015-07-28 02:09:43,optima-caricabatterie,49.99,1
2015-07-28 09:45:44,optima-rtf42,195.90,1
2015-07-28 11:43:39,optima-rtc42,185.9,2
2015-07-28 12:36:18,optima-rtc42,185.9,1
2015-07-29 09:02:44,optima-yts55,259.9,2
2015-07-29 11:16:29,optima-ytr3.7,204.9,1
2015-07-30 07:50:25,optima-rtc42,189.9,1
2015-07-30 13:42:55,optima-rtr37,178.90,1
2015-07-30 13:42:55,optima-yts27,170.90,1
2015-07-30 16:40:17,optima-ytu42,216.9,1
2015-07-30 17:44:18,optima-ytu42,216.9,1
2015-07-30 18:06:58,optima-yts55,259.9,1
2015-07-31 11:00:32,optima-rtc42,185.9,1
2015-07-31 18:47:30,optima-yts55,259.9,1
2015-08-01 22:40:32,optima-btdc55,269.9,1
2015-08-03 12:28:44,optima-btdc55,269.90,1
2015-08-03 12:47:53,optima-btdc55,269.9,1
2015-08-03 16:11:44,optima-yts55,259.9,1
2015-08-03 20:42:41,optima-yts2.7,170.9,1
2015-08-03 20:58:29,optima-yts2.7j,170.9,1
2015-08-03 21:58:22,optima-yts55,259.9,1
2015-08-04 10:14:54,optima-yts55,259.9,1
2015-08-04 10:24:14,optima-yts55,259.9,1
2015-08-04 11:49:56,optima-yts42,211.9,1
2015-08-04 11:51:39,optima-yts42,211.9,1
2015-08-05 14:55:06,optima-rtc42,185.9,1
2015-08-06 13:13:03,optima-rtc42,185.9,1
2015-08-08 01:04:53,optima-yts55,259.9,1
2015-08-08 01:06:36,optima-yts55,259.9,1
2015-08-10 09:59:15,optima-rtc42,185.9,1
2015-08-10 14:55:03,optima-yts55,259.90,1
2015-08-11 07:24:10,optima-rts21,174.9,1
2015-08-11 08:21:48,optima-rts21,174.9,2
2015-08-11 09:52:26,optima-yts55,259.9,1
2015-08-11 21:50:08,optima-rtc42,185.9,1
2015-08-11 23:33:25,optima-rtc42,185.9,1
2015-08-14 11:53:17,optima-yts2.7j,170.9,1
2015-08-14 15:20:59,optima-rtc42,185.9,1
2015-08-15 10:43:33,optima-rtc42,185.9,1
2015-08-15 15:09:24,optima-yts2.7j,170.9,1
2015-08-15 15:29:58,optima-rtu42,195.9,1
2015-08-17 20:01:24,optima-rtc42,185.9,1
2015-08-18 14:11:02,optima-rts21,174.9,1
2015-08-18 14:13:55,optima-yts55,259.9,1
2015-08-18 18:33:07,optima-rtc42,189.9,1
2015-08-19 13:20:26,optima-rtc42,185.9,1
2015-08-20 16:45:52,optima-rtc42,185.9,1
2015-08-21 16:26:49,optima-yts55,240.00,1
2015-08-21 17:12:52,optima-rts21,174.9,1
2015-08-22 15:56:44,optima-btdc42,236.9,2
2015-08-23 15:56:40,optima-rtr42,188.9,1
2015-08-24 11:21:01,optima-rtc42,185.9,1
2015-08-24 11:44:47,optima-rts37,169.9,1
2015-08-24 18:48:02,optima-rtc42,185.9,1
2015-08-25 11:25:35,optima-yts55,259.9,1
2015-08-25 11:51:31,optima-btdc50,252.9,1
2015-08-25 18:16:22,optima-rts42,190.9,1
2015-08-25 20:02:33,optima-rtc42,185.9,1
2015-08-26 09:09:57,optima-rtr42,188.9,1
2015-08-26 09:09:57,optima-rts21,174.9,1
2015-08-26 09:36:50,optima-rtr42,188.9,1
2015-08-26 17:46:21,optima-rtc42,185.9,1
2015-08-27 11:05:29,optima-rtr42,188.9,1
2015-08-27 12:56:32,optima-rtc42,185.9,1
2015-08-27 21:58:42,optima-yts55,259.9,1
2015-08-28 10:22:08,optima-rts21,174.9,1
2015-08-28 11:53:42,optima-yts42,211.9,1
2015-08-28 12:57:47,optima-rtr42,188.90,2
2015-08-29 00:31:37,optima-btdc55,269.9,1
2015-08-29 18:52:31,optima-btsli42,195.9,1
2015-08-30 21:25:01,optima-yts55,259.9,2
2015-08-31 09:39:31,optima-rts21,174.9,1
2015-08-31 22:43:57,optima-btdc42,236.9,1
2015-09-01 12:55:11,optima-rtu42,195.9,1
2015-09-01 13:01:24,optima-rtc42,185.9,1
2015-09-01 18:55:46,optima-btdc55,250.00,1
2015-09-01 22:53:52,optima-yts55,259.9,1
2015-09-06 13:25:37,optima-rtc42,185.9,1
2015-09-06 18:05:13,optima-yts55,259.9,2
2015-09-08 09:59:06,optima-btdc55,269.9,2
2015-09-08 14:48:47,optima-rtc42,185.9,1
2015-09-08 15:46:39,optima-rtc42,185.9,1
2015-09-08 20:42:17,optima-yts55,259.9,1
2015-09-09 07:24:40,optima-rtc42,189.9,1
2015-09-10 09:36:00,optima-rtc42,185.9,1
2015-09-10 10:33:52,optima-rtc42,185.9,1
2015-09-10 16:42:49,optima-btdc42,236.9,1
2015-09-13 14:43:48,optima-rtc42,185.9,1
2015-09-17 01:41:46,optima-rtc42,185.9,1
2015-09-18 11:34:33,optima-btdc50,252.9,1
2015-09-18 14:06:27,optima-rtr42,188.9,1
2015-09-20 21:27:34,optima-yts55,259.9,1
2015-09-22 11:19:50,optima-yts55,259.9,1
2015-09-23 19:07:28,optima-rtr42,188.90,1
2015-09-24 10:55:32,optima-rtc42,185.9,1
2015-09-24 15:54:09,optima-rts37,169.9,1
2015-09-24 19:37:55,optima-rtc42,185.9,1
2015-09-25 13:49:36,optima-yts55,259.90,1
2015-09-27 21:05:44,optima-rtr42,188.9,1
2015-09-28 10:34:39,optima-ytr3.7,204.9,1
2015-09-28 13:19:05,optima-yts55,259.9,1
2015-09-28 15:29:47,optima-ytr3.7,204.9,1
2015-09-30 14:42:17,optima-btdc55,269.9,1
2015-09-30 16:45:41,optima-yts2.7j,170.9,1
2015-09-30 19:25:33,optima-yts55,259.9,1
2015-09-30 22:54:02,optima-ytu42,216.9,1
2015-10-01 09:01:24,optima-yts55,259.9,1
2015-10-01 11:21:07,optima-ytu42,216.9,1
2015-10-01 11:27:01,optima-rts42,190.9,1
2015-10-01 14:36:55,optima-rtc42,185.9,1
2015-10-01 17:47:40,optima-yts2.7,170.9,1
2015-10-02 13:00:35,optima-rts42,190.9,1
2015-10-02 16:14:11,optima-rtu42,195.9,1
2015-10-04 16:47:44,optima-yts2.7,170.9,1
2015-10-04 20:09:17,optima-yts2.7j,170.9,1
2015-10-05 15:12:13,optima-yts55,259.9,1
2015-10-05 20:03:16,optima-rts21,174.9,1
2015-10-06 12:24:29,optima-rtf42,195.9,1
2015-10-06 20:58:18,optima-btdc50,252.9,1
2015-10-06 23:32:40,optima-yts55,259.9,1
2015-10-07 15:06:36,optima-yts55,259.9,5
2015-10-07 18:23:42,optima-yts55,259.9,1
2015-10-07 23:44:18,optima-rtc42,185.9,2
2015-10-08 08:50:25,optima-rtc42,185.9,2
2015-10-08 08:57:52,optima-rtc42,185.9,2
2015-10-08 14:24:19,optima-rts21,174.9,1
2015-10-08 18:32:18,optima-rtc42,185.9,2
2015-10-08 18:43:00,optima-rtc42,185.9,1
2015-10-09 14:05:12,optima-btdc42,236.9,1
2015-10-09 14:06:18,optima-btdc42,236.9,1
2015-10-11 23:10:50,optima-yts55,259.9,1
2015-10-12 12:05:04,optima-rtc42,185.9,1
2015-10-13 14:02:07,optima-yts55,259.9,1
2015-10-13 19:28:15,optima-yts42,211.9,1
2015-10-14 07:18:55,optima-rtc42,185.9,1
2015-10-14 09:22:07,optima-rtc42,185.9,1
2015-10-14 14:55:19,optima-rtc42,185.90,1
2015-10-14 15:48:37,optima-rtc42,189.9,1
2015-10-14 17:01:53,optima-rtc42,185.90,1
2015-10-14 17:48:21,optima-btdc55,269.00,2
2015-10-14 20:32:08,optima-rtr42,188.9,1
2015-10-14 20:32:08,optima-rts42,190.9,1
2015-10-14 20:32:08,optima-yts55,259.9,1
2015-10-15 13:20:40,optima-rts21,174.9,1
2015-10-15 16:46:18,optima-yts55,259.9,2
2015-10-15 18:26:32,optima-rtc42,185.9,1
2015-10-15 18:41:47,optima-rtc42,185.9,1
2015-10-15 20:29:16,optima-ytu42,216.9,1
2015-10-15 20:52:20,optima-rtr42,188.9,1
2015-10-16 08:21:23,optima-btdc55,269.9,1
2015-10-17 15:47:02,optima-ytu42,216.9,1
2015-10-20 11:50:42,optima-btdc55,269.9,1
2015-10-20 15:25:19,optima-yts55,259.90,1
2015-10-20 17:47:03,optima-yts2.7j,170.9,1
2015-10-20 19:10:29,optima-rtr42,188.9,1
2015-10-21 08:37:46,optima-yts55,259.9,1
2015-10-21 13:36:47,optima-rtc42,185.9,1
2015-10-21 23:15:47,optima-rtc42,185.9,1
2015-10-22 09:29:46,optima-rtc42,185.9,1
2015-10-22 11:09:48,optima-rtc42,185.9,1
2015-10-22 11:26:44,optima-rtr42,188.9,1
2015-10-23 16:12:38,optima-rtc42,185.9,1
2015-10-23 18:45:39,optima-rtr42,188.9,1
2015-10-24 15:48:53,optima-rtc42,185.9,1
2015-10-25 00:13:52,optima-rtu42,195.9,1
2015-10-25 15:12:10,optima-ytu42,216.9,1
2015-10-26 11:53:09,optima-rtc42,185.9,1
2015-10-26 12:32:52,optima-rts37,169.9,1
2015-10-26 15:22:55,optima-rtc42,185.9,1
2015-10-26 19:00:23,optima-rtc42,185.9,1
2015-10-26 19:06:11,optima-rtc42,185.9,1
2015-10-26 19:56:13,optima-ytr3.7,204.9,1
2015-10-27 16:21:19,optima-yts55,259.9,1
2015-10-27 19:05:12,optima-yts55,259.9,1
2015-10-28 08:27:23,optima-rtr42,188.9,1
2015-10-28 14:53:23,optima-rts21,174.9,1
2015-10-28 17:56:15,optima-yts55,259.9,3
2015-10-29 08:58:22,optima-rtc42,185.90,1
2015-10-29 12:11:35,optima-rtc42,185.9,1
2015-10-29 17:00:20,optima-rtc42,167.11,1
2015-10-30 10:54:56,optima-yts55,259.9,1
2015-10-30 11:41:57,optima-rtc42,185.9,1
2015-10-31 10:39:28,optima-rtc42,185.9,1
2015-10-31 17:20:36,optima-rtc42,167.11,1
2015-11-01 22:12:47,optima-yts42,211.9,1
2015-11-01 22:59:23,optima-yts55,269.0,1
2015-11-02 10:13:44,optima-rtr42,188.9,1
2015-11-02 12:52:42,optima-ytu42,216.9,1
2015-11-02 14:35:42,optima-rtr42,188.9,1
2015-11-02 14:35:42,optima-yts55,259.9,1
2015-11-03 09:39:00,optima-rts42,190.9,1
2015-11-03 11:11:54,optima-rtf42,195.9,1
2015-11-03 20:20:53,optima-yts55,259.9,1
2015-11-04 09:09:18,optima-rtc42,167.11,1
2015-11-04 15:00:43,optima-ytu42,216.9,1
2015-11-04 17:56:06,optima-rtc42,185.9,1
2015-11-04 18:27:41,optima-yts55,259.9,1
2015-11-05 20:44:07,optima-yts42,211.9,1
2015-11-05 20:55:53,optima-rtc42,185.9,1
2015-11-05 22:41:05,optima-yts55,259.9,1
2015-11-06 11:46:25,optima-yts55,259.9,1
2015-11-06 13:41:25,optima-rtc42,167.11,1
2015-11-06 18:29:50,optima-yts55,259.90,1
2015-11-08 19:13:04,optima-rtc42,167.11,1
2015-11-09 09:48:32,optima-yts55,259.90,1
2015-11-09 11:52:12,optima-rtc42,167.11,1
2015-11-09 12:04:09,optima-rtc42,167.11,1
2015-11-09 15:05:07,optima-yts55,259.9,1
2015-11-09 16:09:03,optima-rtc42,185.9,1
2015-11-10 13:14:00,optima-rtc42,185.9,1
2015-11-10 19:31:12,optima-btdc55,269.9,2
2015-11-11 14:16:40,optima-yts2.7,170.9,1
2015-11-11 14:50:13,optima-yts42,211.9,1
2015-11-11 17:46:24,optima-btdc55,269.9,2
2015-11-11 18:44:12,optima-rtc42,185.9,1
2015-11-11 19:02:53,optima-rtc42,185.9,1
2015-11-11 19:20:40,optima-rtc42,185.9,1
2015-11-12 11:24:31,optima-btdc50,191,1
2015-11-12 11:24:31,optima-rtc42,141.7,3
2015-11-13 19:29:04,optima-ytu42,216.9,1
2015-11-14 19:59:37,optima-rtc42,185.9,1
2015-11-15 15:25:55,optima-rtr42,188.9,1
2015-11-15 16:55:28,optima-rtc42,185.9,1
2015-11-15 19:15:31,optima-ytr3.7,204.9,1
2015-11-15 21:46:35,optima-rtc42,185.9,1
2015-11-16 11:36:58,optima-rtc42,185.9,1
2015-11-16 12:07:17,optima-rts42,190.9,1
2015-11-16 13:56:02,optima-rtc42,185.9,1
2015-11-16 14:13:34,optima-rtc42,185.9,1
2015-11-16 18:07:51,optima-btdc55,269.9,1
2015-11-17 11:43:54,optima-rts42,190.9,1
2015-11-17 20:48:44,optima-yts2.7j,170.9,1
2015-11-18 15:51:40,optima-rtc42,185.9,1
2015-11-18 17:45:52,optima-rtc42,185.9,1
2015-11-19 14:53:54,optima-btdc42,236.9,4
2015-11-19 18:55:46,optima-rtf42,195.9,1
2015-11-19 20:59:27,optima-yts2.7j,170.9,1
2015-11-20 06:38:04,optima-yts2.7j,170.9,1
2015-11-20 17:35:31,optima-rtc42,185.9,1
2015-11-21 18:40:06,optima-btdc55,269.9,1
2015-11-22 09:41:05,optima-rtr42,188.9,1
2015-11-22 11:42:38,optima-rtc42,185.90,1
2015-11-22 12:45:00,optima-rtc42,185.9,1
2015-11-22 16:10:00,optima-yts55,259.9,1
2015-11-23 11:50:29,optima-yts55,259.9,1
2015-11-23 12:58:50,optima-rtc42,185.9,1
2015-11-23 13:43:05,optima-rtc42,185.9,1
2015-11-23 15:09:45,optima-rtr42,188.9,1
2015-11-23 20:45:47,optima-rtr42,188.9,2
2015-11-23 21:14:30,optima-ytr3.7,204.9,1
2015-11-23 21:17:11,optima-rtc42,185.9,1
2015-11-23 21:23:22,optima-rtc42,185.9,1
2015-11-23 22:53:27,optima-rtc42,167.11,1
2015-11-24 07:57:46,optima-yts55,259.9,1
2015-11-24 09:34:14,optima-rtc42,167.11,1
2015-11-24 09:37:40,optima-rtc42,185.9,1
